33547:99589,75566,116370,61828,27113,29167,119542,98755,10737,9558
33554:11519,3707,30019,113178,88378,27277,46491,49890,78996,36900
33557:108413,48497,2572,29910,31586,45770,17092,16836,52021,116885
33561:69893,89016,34711,66929,62215,9884,9986,21387,65782,93317
33582:20531,40281,75093,78384,22802,28274,41035,60666,107889,2709
33590:32387,52108,8771,34414,51648,81495,68324,44902,69762,116343
33614:38285,112439,101168,104056,52548,54204,34089,103718,24812,30270
33615:72914,107654,55404,2303,35724,1142,32923,82438,44598,104919
33616:93343,27201,49619,42892,6675,34634,16535,67129,36012,89176
33621:57500,116916,19566,106498,73313,14226,110376,78596,112222,13985
33652:355,74283,19530,52497,38988,47086,66855,23397,37886,92689
33701:4924,89749,102763,64064,42082,57924,92953,31759,114750,26559
33702:83341,15932,82384,22820,85339,6334,15569,89910,40065,66726
33707:115029,26727,33899,11388,108550,91388,39531,77811,108585,69774
33721:56322,71710,110521,45816,112509,28825,23941,8018,86969,81891
33722:108712,26742,99628,100970,27052,53035,48589,16107,79650,100268
33737:73103,68244,82340,86426,87932,96234,19146,9527,21947,14612
33752:32457,62685,82722,11938,78976,47241,44201,68661,108103,27811
33783:34869,105295,36882,34215,51776,26321,69425,115492,80004,66835
33787:77782,31934,23863,114333,104411,18965,17468,113598,55599,52799
33789:98036,16865,66764,110230,111137,116718,82251,58135,8345,77408
33807:30879,107802,65903,95904,73086,105340,10903,101267,101882,72918
33808:32838,26151,110580,40430,71682,49297,90309,65677,13299,37801
33809:35152,54150,83479,93648,95660,112797,45714,84458,108337,86376
33837:33538,41827,2719,10409,58247,99118,71712,90612,52017,81297
33841:24971,108800,74174,55917,39288,20575,40448,59014,104916,50432
33844:48941,61489,116034,73106,63524,39596,62016,31205,68492,8636
33859:28959,75781,31153,6784,76884,57235,92400,47947,30431,75517
33866:62663,27315,8381,32216,23296,33958,39442,80499,2871,109164
33868:108469,82391,79251,4237,68916,118191,9934,22067,113001,116666
33869:43124,118845,114003,3997,63859,3012,94552,6066,3812,58673
33874:19650,115286,101896,7085,33479,62717,103774,80398,84664,21719
33884:92005,109549,93602,22305,29292,119170,57323,57641,83818,26792
33910:24185,5073,97996,102257,89874,98269,93185,96204,8395,104215
33921:60966,79692,72497,10839,21348,92545,83131,69397,90175,43115
33988:105526,38739,111233,57854,98742,86592,33343,99995,120340,93892
33998:27575,35804,104432,81481,8135,97202,4943,19103,104980,51675
34022:83539,105819,62012,83849,9079,14303,10236,82373,43574,10984
34027:30396,59450,6290,46444,68232,117087,25003,61565,78135,10532
34041:45757,92654,22599,64964,21893,108688,64972,39079,49068,54570
34048:2252,12989,59406,65424,38551,9403,67607,41675,10585,110527
34054:74789,43012,54159,4627,100604,73010,7280,44923,76428,34368
34068:103235,116209,65651,112935,42994,48126,101759,46348,23636,67416
34092:34889,86784,14497,33160,4851,38991,96073,7791,45741,6980
34093:95753,14425,105853,10933,15659,2207,101211,36317,16470,102170
34105:46557,63143,88271,68273,107740,5852,103435,70906,101833,38966
34106:79534,31886,48390,92700,44480,67489,36524,24386,85880,69155
34119:46028,1943,21599,62263,10185,84554,106128,74723,26371,6418
34124:67082,19722,81888,7810,35628,76004,28030,36655,5504,82178
34148:48122,109499,72603,35675,105930,80443,28711,98900,22706,67671
34172:91667,2992,8695,59132,53692,69646,103409,63982,39317,98636
34174:7164,3600,37792,99090,31593,31150,62031,106290,69402,62570
34179:16984,38381,91806,104997,94493,25590,79080,79356,80885,41134
34188:101955,50103,37470,29853,37667,20612,61271,102465,21684,61548
34227:51524,49062,13290,12899,47676,98487,18114,52371,97411,100574
34292:50739,96590,53524,52931,56828,65512,47342,94957,8002,18714
34293:114005,110037,115152,855,15482,99338,16489,41892,64505,89546
34304:306,91665,111801,55808,99527,72324,15974,92302,15296,70334
34309:16417,101109,16990,47824,52538,64014,46568,61914,110531,13211
34318:105463,55991,18896,115442,56871,120744,76554,63923,90640,20659
34335:65903,68941,28269,37982,43427,23616,66592,41260,99964,59978
34341:53362,79541,33717,80851,114007,59484,105050,113276,62342,19737
34347:81207,79761,62215,87316,15850,80507,104996,67759,71468,58174
34350:101694,106974,1211,87453,51895,108022,54538,27713,49273,40007
34378:60708,68391,23018,47778,76122,38178,60166,15788,52657,84390
34398:61764,54454,9284,119595,102463,119409,39390,104232,21916,39744
34403:56170,5208,2978,112244,24930,113462,68109,108614,17716,69110
34421:113614,95859,16753,7778,26289,14957,10766,17274,8058,31319
34433:9899,21275,85937,86409,54474,37574,32657,17619,72778,31358
34468:4553,62989,59541,10582,71986,26875,67363,96953,53862,84386
34470:6255,65730,17367,11339,72767,104890,82516,64030,34522,63390
34492:85704,82834,53023,99695,117158,89458,36732,32019,87738,12738
34498:95744,54782,42663,50120,81973,7958,27521,45274,108717,80629
34499:45735,104552,81857,90274,54586,24853,36302,3291,9869,7665
34511:93660,7666,79458,104571,62166,67585,30581,76250,120530,30727
34512:104157,44575,46561,49381,8819,120037,83196,10386,68446,59101
34523:20153,72045,113031,62925,8800,70979,13403,6778,115775,28041
34527:30444,6744,12911,85656,84850,33147,54711,110786,111811,25681
34529:90631,109788,13787,6848,51881,111300,75233,5934,87252,71396
34541:24908,72856,91783,10399,67335,110318,93492,12737,78868,107522
34552:115941,60501,57079,97769,13484,2814,13346,66980,52100,118146
34553:7034,40074,101786,120486,113482,9432,61146,38560,68427,77733
34579:109774,50589,10398,114857,58358,104392,5119,53420,63978,59634
34594:1138,95733,43894,113743,90548,93199,106315,84885,51537,18377
34603:64633,66514,65259,37432,70926,96161,111947,86830,74170,104448
34628:109572,75231,102697,74696,16252,53766,86352,85382,80686,30233
34632:107164,103314,14964,93880,101946,73922,111058,104732,39923,9069
34681:48289,72562,67963,54521,15436,55772,46136,50006,89904,68990
34697:4752,10022,112076,25435,1901,36150,17712,35927,109915,104971
34698:85978,95439,100255,37232,4243,29993,9111,57584,102510,18261
34702:95310,9528,87157,112058,81874,55694,51091,55881,40515,93513
34703:72235,109433,110338,110373,12543,79148,22032,118570,108827,60567
34709:88039,46262,18716,95439,93289,86230,109437,71605,41627,30108
34710:104782,77218,1193,103322,17587,95069,77642,18240,106859,11796
34717:36892,21168,18367,88297,68891,112994,84522,114769,74368,15351
34740:31145,106533,17609,34749,55452,116089,91277,63257,75864,79107
34741:18915,83744,30951,102473,30534,28626,79704,110614,27498,34978
34742:72570,83382,39560,39077,48136,85189,117805,32662,93897,2549
34753:110626,11321,63868,35673,32674,105393,75334,17639,87534,105412
34794:50947,104060,25539,56565,46392,109166,59652,64165,85892,89454
34820:29083,51293,119604,6237,83204,118157,84408,29028,68740,81518
34833:114169,16616,89194,90652,33884,61311,57255,28106,72648,115902
34837:88546,86168,71726,8398,115633,55684,40662,13650,105777,54929
34839:53622,67744,104958,25804,32793,41696,2304,24271,105673,116712
34868:65729,46123,53793,6895,12294,68735,87900,73910,107878,113358
34885:39664,112027,45635,107739,4485,84657,11651,13468,25956,113932
34895:120828,100144,104330,23723,15145,71812,93392,14572,75400,4231
34896:91078,40829,45853,81332,81238,92617,35074,54764,31110,98990
34901:8942,71453,85895,67758,21967,12165,80685,118535,47276,90286
34906:55051,110364,86608,54650,98353,82027,109527,72161,51521,43840
34917:52647,86929,29521,56918,119065,21683,93610,91695,7543,84442
34936:20401,101913,112360,37756,83710,46360,98128,61675,67740,72201
34973:36288,44867,16100,63804,7392,67810,49269,112367,50752,102387
34974:42550,32825,40362,29751,40616,117302,3577,1624,81765,80935
34976:7653,93863,73161,16842,23021,25792,89290,82395,118618,105522
34978:94618,37892,97473,113159,8472,2716,110226,71843,62663,56364
35005:19110,88837,80008,23927,92428,106085,30891,99624,31076,24855
35021:57060,94072,112181,76190,44043,100365,94637,93977,104621,77229
35026:82940,42291,68506,66787,20488,4729,61553,67328,49507,34468
35086:69929,9181,55745,112761,9173,32669,35441,71665,64079,49015
35087:12320,24572,61850,57228,91988,3545,39283,115301,13489,119425
35092:17157,116301,70577,794,53238,27669,104991,9155,108179,19139
35127:57251,55220,118962,95031,56804,97718,16114,119815,4377,11405
35150:32205,75687,41029,95914,86069,92518,15782,111714,82735,20672
35151:90172,76076,120632,67334,23626,50,40227,982,26656,10431
35166:105599,101627,1320,42698,78435,79104,7315,55664,38776,114118
35167:42676,58048,90154,112389,64901,3873,3030,38007,63365,68705
35176:13538,24301,11883,98830,104957,78483,1152,14395,49842,26123
35211:22692,112199,93213,64497,18189,14847,98065,36688,105938,114101
35212:109711,102069,92492,14116,63366,6403,104656,12015,104431,37353
35214:88103,80895,54674,113344,17445,70857,26223,99305,70830,43315
35229:42155,77697,35935,12162,72532,102911,65943,111551,5020,103080
35231:23480,108757,118245,68694,22040,97364,60303,64274,18224,25676
35241:75032,65662,63491,2989,41754,69117,93393,17662,94826,26944
35244:113184,25945,56444,89980,36563,73418,31262,35799,37037,114817
35251:108579,7761,100871,65928,25488,2470,79935,85937,12998,25698
35255:70365,103361,113833,46010,114190,114759,6957,6565,71161,55186
35274:1510,45367,83437,115024,66429,27644,54320,78912,110713,83332
35275:71286,90396,104796,105645,9088,34835,16496,119519,88285,57503
35289:82355,54453,83819,38223,34741,79909,45785,112070,37440,115714
35296:82332,13820,88474,47620,82356,103808,105156,46642,86436,45026
35297:27635,59567,92315,119328,54675,37925,30927,57935,63190,110000
35311:52522,61005,17564,60743,10983,1349,111044,70542,41474,39143
35332:104759,45483,70946,115720,24545,113081,57024,96764,74869,63154
35348:80392,58772,43431,20671,63589,119479,69303,22010,36249,79239
35365:112796,71576,100770,97951,105386,33224,103319,114536,37848,97195
35380:6734,72042,5855,4796,100246,14776,97473,40254,56008,5260
35429:23976,22910,42531,41946,75516,67053,40331,33823,3418,75731
35448:111858,56653,5718,86024,50342,39840,62091,29499,107405,100570
35456:36393,115931,76220,110262,8955,99402,15771,48214,110775,69269
35495:97810,104601,89315,119108,46143,102592,1306,120059,78389,41877
35510:57319,108949,74499,109318,100483,68861,30630,99353,28218,46305
35518:43405,76164,49383,74971,71325,88077,22070,74730,14467,21017
35525:20230,92053,60151,87399,14099,10838,26624,47740,36793,120121
35558:117152,114305,7802,79515,41147,120317,82623,41049,16398,72399
35572:32024,63557,12697,14337,87662,114398,64169,101046,48417,111619
35574:114669,82639,77019,90227,97919,16076,108378,69215,39394,28490
35576:118128,85107,103798,5774,93108,42499,119786,115691,62661,32750
35582:108120,34517,30342,88488,80898,25525,79172,107506,26558,120149
35593:59701,79177,92338,113471,42051,36286,88986,66772,13904,99586
35623:113135,114066,43011,111060,84622,51686,63030,26029,85451,71031
35676:111277,62546,44468,113799,115274,38371,68047,82278,4190,62640
35688:43682,75596,17731,2407,58106,48680,85437,28751,113010,14870
35690:4721,85657,119450,55843,4267,99464,28388,3139,90690,23286
35691:110713,120063,18549,81535,98217,111873,43772,32773,47816,85205
35730:9920,67563,58410,119747,116534,43119,4450,64525,55400,10259
35746:78163,83155,35773,76865,13791,37089,83469,84739,42830,34415
35757:96798,20788,118258,97050,49290,64880,34243,44324,25585,50892
35771:63814,97378,78280,63882,86566,84652,1260,10107,108249,91935
35788:49209,20625,19595,100216,67046,33243,5211,5155,110798,79459
35806:32985,17945,8125,67007,10958,36960,117951,13320,60156,77797
35820:59218,47146,61708,71192,103116,36373,48118,2508,60998,109945
35826:25420,105045,42816,97828,85784,4735,90009,68720,82967,1557
35850:77056,119700,71762,70719,32551,94735,49187,43758,62235,94361
35859:119412,67854,51355,9661,116880,8266,69555,26966,43979,55825
35893:36258,53144,54595,2538,77164,44442,74816,108620,11802,80335
35900:73663,98795,101967,22903,78131,113928,40419,85174,35201,68916
35901:13737,118737,65752,16858,75743,12882,86077,115439,71139,63372
35932:28949,93481,32122,66707,94179,75668,12437,52454,26876,28644
35941:73199,7771,70164,45976,22543,74878,81325,54684,29923,65813
35969:79546,120432,88749,2333,4959,42290,84320,64866,2959,18803
35970:26231,32917,63001,26461,38022,10128,111794,109153,26807,32775
35982:50898,87022,34110,119536,77253,28474,2244,14480,41495,111699
35989:372,61595,23693,84123,29998,102444,35684,96137,99333,115864
35990:11935,53530,55147,35086,12588,71285,82034,10426,3846,97937
35999:105258,84635,21905,83663,59742,76485,79961,87340,74137,75120
36064:44772,103223,88075,114897,1998,2148,46672,22815,106441,117939
36123:120811,35564,10374,91369,102817,39205,74890,68716,52789,42853
36135:115811,5864,117567,116343,118447,53651,25230,29090,118401,23899
36176:7102,78081,68664,90893,107357,117502,109512,95241,90861,21071
36179:91526,69672,28803,84992,9874,115583,54986,14596,102884,92487
36185:11731,116564,42781,68400,44465,9807,49024,56727,105111,93354
36193:8152,63340,6318,3982,42939,114571,62626,38965,57856,72141
36196:91725,86251,58210,65651,67876,4048,98074,46765,85631,90074
36210:98981,46198,40371,12478,49513,84357,109602,93012,118497,11229
36216:100661,45681,86616,57074,92242,42064,112186,109421,53115,111278
36221:60747,76145,93969,16315,27340,22303,81558,105038,114666,78557
36225:18512,73264,67431,44154,8038,73821,93211,57524,21628,19855
36242:53111,112966,48216,75040,87020,106220,78429,97773,66524,92543
36258:105346,24853,99265,15407,53103,93158,52293,115954,36769,90355
36261:7339,16419,65623,69194,86158,85111,77247,75779,115603,39239
36268:17484,95679,57437,108469,44333,7274,118224,67383,43158,72204
36313:88548,103279,56298,52956,8664,54029,3660,27999,107989,71199
36315:110205,62726,33378,107473,8163,101955,6205,53084,21806,116007
36319:9832,37968,119749,57633,63569,62144,37700,85589,90577,44117
36330:101855,109190,10530,17080,49728,35241,84013,84049,14272,28826
36342:70870,65280,48679,115026,33419,111276,94916,90109,398,115636
36355:95952,75637,113852,16051,112281,6934,81896,41184,82521,6124
36358:26129,103578,50646,96500,98531,37671,92236,18533,42035,5901
36375:85984,12009,39458,78898,101588,10020,40414,110765,49223,86384
36385:3840,94701,75110,63933,36665,93722,114658,95717,84475,13020
36393:81853,55658,110355,87803,44284,25408,42941,117156,88342,94184
36418:19476,98808,79441,120723,4926,105202,85738,86967,28194,73358
36419:35401,41233,2068,30698,40003,14521,13806,54551,120591,80225
36420:94283,63162,105605,4258,68853,58443,119923,97290,113632,97330
36468:75593,100781,83981,26091,62753,907,51924,63991,51801,28390
36470:113507,69087,66804,27003,63536,50340,100020,29122,59722,71342
36471:112996,17976,94482,109897,45815,102668,97921,28251,102780,21476
36488:60244,63962,110544,47935,100022,67977,34834,51484,92910,21852
36499:95944,14500,35589,35512,81733,96676,52776,107157,10858,52023
36508:36874,70455,46264,1214,111449,81590,25420,31384,83724,18668
36561:6115,32801,27218,96585,117218,114348,114121,89272,50444,35205
36563:89361,118638,72975,10170,20981,21827,21912,55875,71935,77602
36564:50196,72123,60932,61537,39941,96768,4181,24681,55196,32082
36585:98553,68503,24636,154,28642,4300,46910,106667,31930,11341
36595:94235,11282,109277,61773,90890,227,32692,32828,21710,79750
36607:78054,99279,79366,65276,44167,42656,30433,63627,116617,75018
36620:15657,54191,40821,196,114117,4870,22491,94327,64919,14822
36642:7501,615,87070,29775,88190,79386,12824,111346,52529,105526
36656:111938,83793,247,69100,76108,71403,6035,88474,107701,77379
36689:111145,88191,47954,62145,56378,31031,29197,101733,86838,78239
36696:5199,39439,9795,51547,1897,69730,43728,30874,93816,54109
36708:2591,70259,6834,11180,49317,51479,72289,101142,36251,74391
36723:11538,85857,86653,57070,68633,20412,21581,53906,109514,49735
36727:104765,13272,112444,57183,21348,103662,35603,101472,109184,34966
36730:57053,9098,49770,103360,108277,40905,63818,57133,80898,7300
36790:14155,100293,98455,2893,69928,11707,96005,103333,90945,59730
36797:15578,45143,10079,90976,33000,20825,19034,17054,120188,27230
36902:57661,116921,66445,62547,21489,77522,6748,38779,98599,86181
36948:17912,56348,29887,101263,103597,26481,52201,22837,31272,39682
36960:100887,16286,111823,9023,110086,44983,5309,29356,118537,47639
36961:3989,93081,60131,95595,16460,87993,115417,7896,45520,25366
36966:39411,26725,6043,88645,103685,7029,73615,107110,100101,51379
36979:43359,59973,102087,13900,82127,19651,48429,6212,92807,78112
37050:67739,108544,111956,27114,86056,60575,51960,103540,67802,57588
37053:83636,24101,84585,40467,79196,25377,53595,117698,58944,33614
37054:80430,100209,88619,55978,62930,13959,9447,83366,6700,59748
37058:26158,15485,61600,99935,69097,80684,81864,45480,31177,32480
37078:20717,28396,10361,41209,43524,4046,63915,38604,61208,10173
37088:96930,33487,13168,98544,105562,20256,28325,30508,97249,67137
37143:17962,40495,13093,29406,43695,63170,83566,32171,53451,38818
37160:107596,30562,31607,97827,40568,43467,106239,33019,65783,23289
37165:42834,104797,53842,74263,20371,8597,104472,83024,62781,74189
37175:31539,20176,25311,39980,104929,5364,20456,22405,58368,84987
37177:92302,25852,51173,76066,113166,56829,90091,34441,12019,47119
37178:22511,71885,87853,22159,101220,116451,441,13492,61734,64551
37212:6263,2609,64478,79245,110356,96761,55935,46157,96174,16820
37222:87958,98911,1005,103417,16938,92205,17697,27124,68079,52638
37240:106587,75221,72772,115202,41481,92082,113164,53094,18080,68175
37255:3779,97282,6622,90831,83275,111243,20276,56229,10810,45999
37266:99564,72331,58748,72125,73006,102625,38424,69520,84344,93536
37272:95559,5193,28656,83538,64657,69230,49286,100998,16553,42151
37291:2026,39797,29754,29155,7217,98165,42268,83936,39265,85448
37308:74389,20722,78401,101843,70405,53085,17841,47999,47080,14931
37313:120474,100387,33219,83770,20867,58248,38064,19321,54010,1196
37342:47744,44425,26750,40027,88149,73144,92010,90180,92833,23116
37358:67442,59726,115349,86922,38445,32844,61927,38466,69037,77332
37380:134,110842,78937,32273,28200,97827,50161,51879,3261,33203
37389:112880,50494,104822,73152,118007,115751,33492,103867,107566,27017
37398:94116,75380,86473,55094,105407,62288,50437,23000,51214,113236
37399:19655,7864,9967,83436,118967,8607,37891,83418,62593,86429
37404:77711,120451,110658,84011,108649,54784,107981,2339,72099,89054
37443:54837,60688,23466,61926,87397,76050,10622,58986,113528,40758
37446:6101,5903,115107,38761,97264,12415,88810,37537,99855,21548
37480:91086,114648,40754,105697,2621,31879,60863,28072,37172,82385
37501:105231,91740,69367,82997,106635,92190,59263,50072,17853,90658
37515:82222,103413,38919,99973,108273,14443,41603,54439,55088,36669
37516:82834,53142,58640,14232,96453,49055,67820,13310,95595,11671
37521:106313,15055,100605,60610,24874,113026,90940,32577,77814,17145
37523:44708,56597,30033,66694,89349,7566,63108,29001,56910,79131
37530:94876,116619,82638,57695,92287,110473,99506,27564,108463,103055
37570:29983,41888,54639,78746,95313,88989,9807,117818,16213,101345
37585:18181,41396,39944,47043,69090,64256,13230,37909,85486,53823
37588:69267,68443,36585,119125,62650,9343,93271,10584,55782,43778
37606:33682,69262,93382,76582,84103,110978,77297,11181,107306,59714
37666:23988,416,84384,97602,95286,54778,91493,30981,176,78635
37676:106825,99800,78914,38698,22954,34122,17105,63250,85806,70209
37692:86531,107579,102595,64230,69615,52934,104404,5460,28469,28756
37701:93901,68976,46062,103486,540,37006,4996,9757,93563,8183
37708:97022,76931,58851,29323,40655,33689,3428,62415,78748,53767
37731:93678,66105,56717,14256,113447,39207,7248,67990,4284,2056
37735:12933,66020,98741,62266,74812,17989,11464,53187,42736,29651
37753:92242,18155,91528,42577,95668,112491,34820,22779,98503,53903
37767:93064,118329,74540,17626,11254,11010,7550,82540,99738,58388
37790:61210,82263,43751,109912,116253,93715,57242,29310,62471,13051
37816:88970,108231,68232,6644,75250,13591,116545,46347,98389,116711
37849:114764,30135,21288,112624,92416,28521,53261,27137,67799,93188
37876:59360,120306,60979,64315,3253,75145,45018,117017,53771,91831
37878:34551,935,44863,106277,86761,109295,28857,40600,59408,97120
37910:28852,63323,23400,85998,76227,8721,30559,18312,21056,8002
37911:14708,41890,38167,66108,48409,7202,28386,104446,68935,39663
37912:80626,110061,60199,17454,39266,16973,120498,89398,72768,90405
37918:51042,6389,119907,100119,5961,6069,89254,21756,81603,6271
37924:35822,18473,40053,28393,15210,119163,38363,17499,34476,63473
37934:55050,44445,85637,22828,73163,54751,100662,100019,20672,34819
37971:21078,32577,50474,106046,71109,106013,91276,114462,68900,31060
37987:54734,72617,88001,9110,36946,19845,90503,4352,112944,72904
37988:76047,90966,74626,109020,50342,102348,24693,8534,12270,18887
37989:69616,116840,52858,109066,17931,49560,88972,39539,5226,75796
38028:98724,49183,108519,60339,90997,63196,120595,7095,57301,17136
38029:86871,41437,39026,11626,16184,81045,94699,118243,103809,29291
38037:191,6891,4776,18647,2245,102048,64226,26269,92081,96372
38057:86651,61429,68342,43612,9279,107917,2229,11337,23654,31894
38073:20530,12481,16144,79326,99201,64652,100852,45769,11937,65830
38080:73763,96072,48387,41069,77000,25852,80766,119245,85257,83099
38088:89524,43590,59364,87511,50858,46516,67255,65931,13059,11156
38108:61542,18876,113136,90653,77701,55607,1631,113942,13550,2379
38168:109843,52891,64247,105359,53498,86787,46582,112606,107837,115258
38216:111440,3606,81472,83213,98792,84797,64551,18497,81917,85223
38244:58032,45522,52608,91485,9549,51934,100914,69373,111662,21744
38281:117609,51537,65050,14149,79130,15131,51590,47769,16548,110680
38362:112654,89684,55508,48707,48044,73995,64894,5453,82556,47012
38367:106678,14101,84482,91658,119904,97202,16543,34625,18612,68347
38376:58826,93059,28345,22056,15967,107524,93368,41434,11808,3310
38391:84429,36914,65616,23332,78755,85109,33982,103757,41153,85927
38431:28988,116317,106538,107169,16642,32893,53744,96926,88489,87312
38445:31116,14283,119541,23244,42900,75172,102943,101992,70300,31458
38451:101588,107226,21161,93457,27249,115757,97634,71653,82221,99716
38466:94788,73986,101912,33377,119270,22997,41532,92600,89573,5661
38480:14354,109653,22589,38654,89587,32722,72393,16630,110782,103712
38546:110444,80109,68656,9982,41993,13945,68995,34945,111824,85640
38557:117065,31543,24182,56755,5642,37537,55581,32595,15111,33667
38578:39070,93987,4682,93423,95748,73664,15875,13338,107149,26411
38616:21706,76170,32188,47484,13261,110708,14878,97882,67143,20
38645:39806,42128,117495,97973,28104,28139,50921,89046,28008,18715
38648:9545,114842,91030,3277,39592,43145,16030,60067,98941,70990
38661:7191,34904,97480,1331,53795,34526,77709,43332,96580,37135
38679:96254,18190,92269,63601,116075,94055,99896,79797,42110,66670
38684:38118,22873,72836,75840,4893,48854,31742,35269,21522,117462
38685:114431,62749,91488,16346,60716,76174,15829,24459,34092,83608
38686:107489,12579,43369,71452,102453,90661,65159,64759,18715,83579
38691:80545,49065,42534,1953,49042,101134,92453,64547,105494,52091
38704:109876,64204,63923,7840,20466,86188,76043,48666,17197,77826
38715:79354,120770,38800,22,54279,13519,24070,65182,39037,24333
38736:30135,28634,58862,23859,40202,72027,19059,67942,71268,66382
38739:61468,69238,25278,78340,114881,11896,29033,118729,105229,10898
38766:68728,47924,83852,100435,26609,9468,67182,10591,110573,89826
38778:1256,46401,114622,54214,5811,8589,62621,29902,31657,104020
38786:3104,49543,10407,116515,76501,106118,22098,95131,59886,40289
38813:83541,28455,53940,59470,30938,102449,59295,101495,59736,67712
38868:88928,89911,40751,79982,63413,7749,42990,91413,25761,35967
38870:28199,97308,2885,96733,46787,107340,101651,16298,104334,31722
38878:118336,65148,106936,72296,118033,383,85363,79952,53027,115814
38888:61620,42037,112664,70563,97065,50447,4661,25599,39166,13793
38897:71632,90616,70486,78235,116018,105314,90470,86378,16566,86961
38945:1165,75555,60678,57861,14996,31350,7733,63758,76118,22191
38967:86822,54024,110238,60043,14273,58613,29939,51,89007,109058
38983:86881,117060,115710,120634,19693,90123,31727,106372,25531,98229
39003:66751,85194,33825,33269,45559,44634,84847,39304,112204,21926
39005:3670,58109,45049,56694,93901,18359,19539,32268,55832,42906
39021:58830,109312,105492,1805,11695,116736,67250,7623,30350,72124
39043:69142,90694,82360,43831,7067,32892,49612,53372,95014,109502
39049:21046,56194,71429,29924,85167,6000,117504,88709,68473,115587
39050:99033,9021,114726,87710,32226,119252,90890,86101,47989,100953
39052:103801,50153,63951,74678,28847,35994,24971,29790,44240,96519
39074:54829,49291,30403,7146,82977,58432,105029,65266,3082,89704
39083:49627,22099,26537,34993,7497,54617,26861,13905,12140,54541
39084:118347,6762,72548,36376,114047,45263,42165,49922,101818,41927
39092:88313,42454,40024,14007,90993,98600,14434,112505,10929,6488
39105:12909,98392,2581,47467,111483,2692,11637,21639,105922,31262
39158:14255,18568,65876,13521,83365,117522,18349,86445,19180,248
39159:103396,108964,91374,104163,89156,2290,48237,10890,58202,87777
39163:5452,92979,73869,48048,63292,53638,83051,99177,100549,89563
39188:84369,42672,92090,50530,4346,9314,107341,96590,77875,47135
39232:68014,18780,81298,95210,39795,90294,69845,110406,34808,15648
39237:51033,115855,3721,4948,67098,5580,54895,29977,26913,111507
39291:26662,22870,79452,99323,2819,61051,96438,115983,119329,6545
39295:35270,2915,81749,107761,60694,85310,118,94982,13636,54644
39296:106712,108051,43316,20129,15410,109838,103655,72661,37937,50336
39308:119936,27138,9834,49672,104649,40109,4243,37769,61896,11235
39379:52408,75415,60995,106230,22164,23106,106333,92795,81269,4534
39391:51998,101100,21653,100640,58627,58137,72538,99235,55250,72571
39393:20962,55645,106733,24890,51796,15188,85856,36867,32429,9970
39394:71713,111250,34086,40199,2967,26811,108747,58132,117864,107974
39429:106491,119721,48311,70011,85233,68197,80585,35336,38276,1549
39430:62031,51918,59516,69498,105428,89568,59764,47443,101885,20863
39432:92541,23673,46348,83776,18312,119483,65828,98455,44688,29202
39458:92089,60664,7258,31506,38339,57604,80572,27513,40448,88166
39469:80779,15370,107464,60837,79182,55072,112713,29073,64301,98202
39515:118265,81703,39679,35439,95551,113042,83105,41206,14551,27351
39518:46358,54542,27576,6780,54298,62554,104231,1210,78538,5107
39528:63512,35082,40748,113447,103738,31528,68570,85210,59569,31120
39555:12501,81197,88229,71167,16386,78406,99219,87031,115479,21996
39556:109383,84941,63929,18183,87014,25640,52231,46256,87628,82351
39567:63765,89792,111949,106599,12514,74054,23203,34265,57403,65517
39580:66266,1575,5493,91696,87810,44173,578,75176,90044,63339
39592:74443,32481,35565,115919,112136,24017,110576,61569,113208,31175
39594:41151,105102,23356,7725,101947,80481,89067,98484,13656,5686
39617:116456,3342,65888,60323,105323,90082,69938,119870,96059,75152
39623:29966,14951,90426,74771,56495,36795,38797,52930,75134,52882
39652:43795,82236,84572,43537,85857,103877,120357,37683,81431,109887
39662:43839,119038,31915,110175,111929,79184,13307,110809,95677,87179
39693:17954,86378,56643,55402,40229,90976,103744,111807,13961,110912
39694:87177,33791,119633,13285,7376,11646,46378,39064,13225,13954
39707:2739,87638,34209,90619,51838,41411,99244,28669,113739,94083
39718:87155,31767,4264,3550,96576,60347,21827,100672,100182,113129
39730:101956,61637,49799,60251,48925,92933,110015,68607,71507,92924
39731:81756,43222,55507,10916,76740,49626,71481,74427,17260,61783
39796:93821,48839,54130,55246,3123,3307,101424,18817,42461,84288
39821:9136,58271,64414,103249,52678,87742,37419,57672,91656,4436
39822:46976,110697,24020,92912,98605,94898,79142,21016,72762,98101
39863:21994,58498,17010,73526,96574,64928,5705,46425,116640,120646
39865:15244,59895,31915,32609,115670,87265,42471,7730,23611,58476
39876:47872,26272,77138,100942,88377,10883,113014,44153,55592,13965
39877:46663,85198,57613,18810,14750,68374,74406,53224,106504,32828
39878:44278,52135,70180,48486,89834,82867,97288,23518,57098,102928
39896:68675,101127,83155,81355,32718,61006,89795,21792,97393,14501
39903:108351,49226,58319,111613,61426,5305,98739,28795,5956,69091
39926:48531,67221,89768,68870,39990,54918,91242,54173,117886,57472
39927:111141,95701,72243,63613,79948,27390,70328,7848,56484,96700
39932:102095,21268,59748,77966,120629,52647,39709,44683,302,72395
39940:110491,74281,9717,34427,10803,48335,110794,78334,42887,113862
39967:103275,66692,41366,108749,100667,6112,102291,37668,107408,45698
39979:97021,54752,104998,106286,89556,19247,55326,9951,39738,40018
39983:113688,19820,110469,72630,119606,92945,86910,21949,54886,45678
